id,name,message,story,link,description,created_time,likes,shares,comments
193081554406_10154959477619407,"Timeline Photos","Champions-League-Sieger: ✓ Europameister: ✓ Europas Fußballer des Jahres: ✓ Und gerade dazugekommen - FIFA Weltfußballer des Jahres: ✓ Nicht das schlechteste Jahr für Cristiano Ronaldo.",,https://www.facebook.com/tagesschau/photos/a.10151270623184407.483303.193081554406/10154959477619407/?type=3,,Mon Jan 09 20:30:59 CET 2017,1258,56,220
193081554406_10154950557629407,,"Innenminister de Maizière wünscht sich digitale „Waffengleichheit“ zwischen Polizei und Straftätern. Der Minister schließt nicht aus, dabei auch Software von Firmen zu kaufen, die auch an autokratische Staaten liefern.",,https://www.facebook.com/tagesschau/videos/10154950557629407/,,Mon Jan 09 19:40:00 CET 2017,144,12,85
193081554406_10154959173734407,"Timeline Photos","''Es ist vielleicht auch wieder eine Zeit, wo man deutlich zeigen muss, wofür wir stehen'' - Kanzlerin Merkel will nach dem Attentat in Berlin die Innere Sicherheit stärken. Die Freiheit wolle sie dafür aber nicht opfern.",,https://www.facebook.com/tagesschau/photos/a.10151270623184407.483303.193081554406/10154959173734407/?type=3,,Mon Jan 09 18:52:17 CET 2017,861,72,294
193081554406_10154958982289407,"Kampf gegen Fakenews: Vergewaltigung in Bayern frei erfunden","Stichwort: Fakenews - Eine Frau im niederbayerischen Landkreis Rottal-Inn hat eine Vergewaltigung einer Jugendlichen durch einen Asylbewerber frei erfunden. Nun wird gegen sie wegen des Verdachts des Vortäuschens einer Straftat sowie des Verdachts der Volksverhetzung ermittelt.",,http://www.br.de/nachrichten/facebook-fakenews-vergewaltigung-100.html,,Mon Jan 09 17:40:54 CET 2017,3832,892,394
193081554406_10154958822744407,"U-Bahn-Streik London","Ein Streik von U-Bahn-Angestellten sorgt im Londoner Berufsverkehr für Chaos.",,https://www.facebook.com/tagesschau/videos/10154958822744407/,,Mon Jan 09 16:37:27 CET 2017,271,24,133
193081554406_10154958543229407,"Diskussion über Abschiebungen","Nach dem Berliner Weihnachtsmarkt-Attentat wird in der Koalition heftig über den Umgang mit mutmaßlichen Gefährdern diskutiert. Dabei geht es auch um die künftige Abschiebepraxis.",,https://www.facebook.com/tagesschau/videos/10154958543229407/,,Mon Jan 09 14:50:01 CET 2017,82,10,73
193081554406_10154958494624407,"Timeline Photos","Kein Strom, kein Wasser, keine Heizung und bis zu drei Meter Schnee selbst an der Küste - Wintereinbruch in Griechenland.",,https://www.facebook.com/tagesschau/photos/a.10151270623184407.483303.193081554406/10154958494624407/?type=3,,Mon Jan 09 14:15:00 CET 2017,398,57,61
193081554406_10154958483774407,"Timeline Photos","Bienzle ist tot.",,https://www.facebook.com/tagesschau/photos/a.10151270623184407.483303.193081554406/10154958483774407/?type=3,,Mon Jan 09 13:53:29 CET 2017,84,57,30
193081554406_10154950554344407,,"Wer im Internet unterwegs ist, hinterlässt Spuren. Wer unerkannt bleiben will, nimmt den Weg über das Darknet.",,https://www.facebook.com/tagesschau/videos/10154950554344407/,,Mon Jan 09 13:00:00 CET 2017,94,79,52
193081554406_10154958317414407,"Timeline Photos","Seit mehr als 40 Jahren ist die Mittelmeerinsel Zypern geteilt. In Genf wird seit heute über eine Wiedervereinigung verhandelt.",,https://www.facebook.com/tagesschau/photos/a.10151270623184407.483303.193081554406/10154958317414407/?type=3,,Mon Jan 09 12:12:09 CET 2017,291,32,92
193081554406_10154958168654407,"Timeline Photos","Bus statt Bahn. Ein Streik legt seit gestern Abend die Londoner U-Bahn weitgehend lahm. 3,5 Millionen Pendler sind betroffen.",,https://www.facebook.com/tagesschau/photos/a.10151270623184407.483303.193081554406/10154958168654407/?type=3,,Mon Jan 09 10:40:36 CET 2017,290,24,122
193081554406_10154958114179407,"VW-Manager in den USA festgenommen?","Er soll eine Schlüsselrolle bei den Bemühungen gespielt haben, die Softwaremanipulationen in Dieselautos vor den Behörden zu verbergen.",,http://www.tagesschau.de/wirtschaft/vw-usa-139.html,,Mon Jan 09 10:11:18 CET 2017,107,9,37
193081554406_10154957949359407,"Timeline Photos","Viel Applaus für die Rede von Meryl Streep bei den Golden Globes. Trump sagte später, er sei es gewohnt von ''liberalen Filmleuten'' kritisiert zu werden.",,https://www.facebook.com/tagesschau/photos/a.10151270623184407.483303.193081554406/10154957949359407/?type=3,,Mon Jan 09 09:24:57 CET 2017,7976,796,240
193081554406_10154957852994407,"Türkisches Parlament beginnt Beratung über neue Verfassung","Erdogan nicht nur als Präsident der Türkei, sondern auch als Regierungschef. Das sieht die neue Verfassung vor, über die das Parlament ab heute berät. ''Effektiv'' sagen die Befürworter, ''Verrat'' die Kritiker.",,http://www.tagesschau.de/ausland/verfassung-tuerkei-101.html,,Mon Jan 09 08:19:39 CET 2017,233,82,326
193081554406_10154957756304407,"Tagesschau","Zypern ist geteilt – noch. In Genf beginnen heute neue Gespräche zu einer Vereinigung der türkischen und griechischen Inselteile. Doch nicht alle Zyprer sind optimistisch.",,https://www.facebook.com/tagesschau/videos/10154957756304407/,,Mon Jan 09 07:42:00 CET 2017,338,58,82
193081554406_10154957728259407,"EU-Kommissar Oettinger - der umstrittene Aufsteiger","Günther Oettinger ist jetzt EU-Haushaltskommissar. Nach seiner Beförderung muss er heute dem EU-Parlament Rede und Antwort stehen. Zu erwarten: Kritische Fragen zur ''Schlitzaugen''-Affäre.",,http://www.tagesschau.de/ausland/eu-oettinger-101.html,,Mon Jan 09 07:04:00 CET 2017,48,10,135
193081554406_10154957710344407,"Timeline Photos","Golden Globes: ''Toni Erdmann'' geht leer aus. Abräumer mit sieben Preisen ist die Musical-Romanze ''La La Land'' mit Emma Stone und Ryan Gosling. Ab 12.1.2017 in den Kinos.",,https://www.facebook.com/tagesschau/photos/a.10151270623184407.483303.193081554406/10154957710344407/?type=3,,Mon Jan 09 06:38:02 CET 2017,387,11,55
193081554406_10154957674769407,"Timeline Photos","Der SPD-Fraktionschef fordert: Die Bundesregierung sollte Sanktionen erwägen, wenn Staaten abgelehnte Asylbewerber aus ihrem Land nicht zurücknehmen.",,https://www.facebook.com/tagesschau/photos/a.10151270623184407.483303.193081554406/10154957674769407/?type=3,,Mon Jan 09 06:13:01 CET 2017,720,54,270
193081554406_10154956887504407,,"Eine Mischung aus Rockkonzert, Festival und Gottesdienst: In Augsburg haben mehr als zehntausend Gläubige zusammen gefeiert. Manche sehen darin eine Chance für die christlichen Kirchen, andere kritisieren den Pop-Event-Charakter.",,https://www.facebook.com/tagesschau/videos/10154956887504407/,,Mon Jan 09 05:30:00 CET 2017,1408,705,314
193081554406_10154956713529407,,"Der Traum vom fahrerlosen Auto: Auf der Technikmesse CES in Las Vegas packen die Firmen ihre neuesten Modelle aus.",,https://www.facebook.com/tagesschau/videos/10154956713529407/,,Sun Jan 08 22:17:32 CET 2017,423,77,90
193081554406_10154956450174407,"Abschiebehaft: De Maizière glaubt an Einigung mit SPD","Innenminister de Maizière begrüßt, dass auch die SPD nun ein härteres Vorgehen gegen als Gefährder eingestufte Menschen fordert.",,http://www.tagesschau.de/dev/bab-3873.html,,Sun Jan 08 20:30:00 CET 2017,221,15,149
193081554406_10154950551209407,,"Das Darknet: Marktplatz für Drogenhändler und Zufluchtsort für politisch Verfolgte",,https://www.facebook.com/tagesschau/videos/10154950551209407/,,Sun Jan 08 20:00:00 CET 2017,217,30,50
193081554406_10154956288189407,"Mehrere Tote bei Anschlag mit Lkw in Jerusalem","Bei dem Attentäter handele es sich um einen Palästinenser aus dem arabischen Ostteil Jerusalems, erklärte der israelische Ministerpräsident Netanyahu. Allem Anschein nach sei er Anhänger der Terrorgruppe ''Islamischer Staat''.",,http://www.tagesschau.de/ausland/jerusalem-243.html,,Sun Jan 08 19:11:49 CET 2017,96,31,77
193081554406_10154956084259407,"Timeline Photos","Rafsandschani hatte seit der Islamischen Revolution von 1979 das Schicksal des Iran mitgeprägt und war von 1989 bis 1997 Staatspräsident seines Landes.",,https://www.facebook.com/tagesschau/photos/a.10151270623184407.483303.193081554406/10154956084259407/?type=3,,Sun Jan 08 18:02:24 CET 2017,123,22,88
193081554406_10154955886639407,"Maas will schärfere Abschiebepraxis für Gefährder","Der Justizminister will ausländische Gefährder zum Beispiel schneller abschieben. Auch dürften Abschiebungen nicht an der fehlenden Mitwirkung der Herkunftsländer scheitern.",,http://www.tagesschau.de/inland/maas-gefaehrder-101.html,,Sun Jan 08 16:46:16 CET 2017,642,34,381
193081554406_10154955768754407,"Timeline Photos","Stephen Hawking feiert heute seinen 75. Geburtstag.",,https://www.facebook.com/tagesschau/photos/a.10151270623184407.483303.193081554406/10154955768754407/?type=3,,Sun Jan 08 15:43:57 CET 2017,4473,272,119
193081554406_10154955649839407,"10 Jahre iPhone","''Wir nennen es iPhone'' - mit diesen Worten stellte Steve Jobs das erste Apple-Smartphone vor. Das ist nun zehn Jahre her.",,https://www.facebook.com/tagesschau/videos/10154955649839407/,,Sun Jan 08 14:43:03 CET 2017,1099,92,116
193081554406_10154955416014407,"Timeline Photos","Bei einem Anschlag mit einem Lastwagen in Jerusalem sind mehrere Menschen verletzt worden. Eine Quelle berichtet zudem von Todesopfern.",,https://www.facebook.com/tagesschau/photos/a.10151270623184407.483303.193081554406/10154955416014407/?type=3,,Sun Jan 08 13:06:05 CET 2017,138,85,122
193081554406_10154955299979407,"Timeline Photos","Bei einem Selbstmordattentat auf einem Markt in Bagdad sind mindestens acht Menschen getötet worden. Der IS reklamierte die Tat für sich.",,https://www.facebook.com/tagesschau/photos/a.10151270623184407.483303.193081554406/10154955299979407/?type=3,,Sun Jan 08 11:40:18 CET 2017,92,30,66
193081554406_10154955241754407,"EU-Türkei-Abkommen: Offenbar nur 801 Abschiebungen","Im März hatte die EU mit der Türkei ein Abkommen zur Flüchtlingspolitik geschlossen. Doch der Deal funktioniert offenbar kaum.",,http://www.tagesschau.de/ausland/fluechtlingsabkommen-115.html,,Sun Jan 08 11:00:11 CET 2017,94,29,131
193081554406_10154955133514407,"Timeline Photos","Im Mittel sind die Einkommen in Wolfsburg mehr als doppelt so hoch wie im Erzgebirgskreis.",,https://www.facebook.com/tagesschau/photos/a.10151270623184407.483303.193081554406/10154955133514407/?type=3,,Sun Jan 08 10:04:13 CET 2017,395,219,403
193081554406_10154955008849407,"Innere Sicherheit: Im Dschungel der Vorschläge","Seit dem Anschlag in Berlin vergeht kaum ein Tag ohne neue Vorschläge, wie die Sicherheit in Deutschland verbessert werden könnte. Welche Pläne könnte die Koalition überhaupt noch umsetzen?",,http://www.tagesschau.de/inland/innere-sicherheit-101.html,,Sun Jan 08 09:19:14 CET 2017,58,11,127
193081554406_10154954971464407,"Timeline Photos","Vor allem im Westen Deutschlands muss noch mit glatten Straßen gerechnet werden. [Stand: 9 Uhr]",,https://www.facebook.com/tagesschau/photos/a.10151270623184407.483303.193081554406/10154954971464407/?type=3,,Sun Jan 08 09:00:36 CET 2017,151,33,29
193081554406_10154953916509407,"Mehrere Kältetote in Europa","Allein in Polen und Italien erfroren binnen zwei Tagen 17 Menschen, weitere Kältetote gab es unter anderem in Bulgarien und Russland.",,http://www.tagesschau.de/ausland/kaelte-127.html,,Sat Jan 07 22:39:01 CET 2017,279,127,113
193081554406_10154953794609407,"Tagesthemen: Vögel zählen","Draußen ist es klirrend kalt - perfektes Wetter zum Vogelzählen.",,https://www.facebook.com/tagesschau/videos/10154953794609407/,,Sat Jan 07 21:57:29 CET 2017,217,22,70
193081554406_10154953563129407,"Tote und Verletzte bei Anschalg in Syrien","Bei einem Bombenanschlag in der Rebellenhochburg Asas in Syrien sind mehr als 40 Menschen getötet worden. Viele wurden verletzt.",,https://www.facebook.com/tagesschau/videos/10154953563129407/,,Sat Jan 07 20:32:00 CET 2017,162,40,68
193081554406_10154953509359407,"Timeline Photos","Der designierte US-Präsident Trump hat den früheren US-Botschafter in Deutschland für das Amt des nationalen Geheimdienstdirektors nominiert.",,https://www.facebook.com/tagesschau/photos/a.10151270623184407.483303.193081554406/10154953509359407/?type=3,,Sat Jan 07 19:57:47 CET 2017,62,5,34
193081554406_10154953276144407,"Urwahl bei den Grünen","Bei den Grünen entscheiden die Mitglieder bis zum 13. Januar darüber, wer die Partei in den Bundestagswahlkampf führen soll. In Berlin stellten sich die vier Anwärter ein letzes Mal der Parteibasis.",,https://www.facebook.com/tagesschau/videos/10154953276144407/,,Sat Jan 07 19:03:00 CET 2017,207,26,286
193081554406_10154953267729407,"Timeline Photos","Blitzeis und Eisregen haben in vielen Teilen Deutschlands zu zahlreichen Unfällen und Stürzen geführt. Vor allem im Norden waren die Straßen spiegelglatt.",,https://www.facebook.com/tagesschau/photos/a.10151270623184407.483303.193081554406/10154953267729407/?type=3,,Sat Jan 07 18:18:58 CET 2017,133,34,53
193081554406_10154953116119407,"Timeline Photos","Portugals Ex-Präsident Mario Soares ist im Alter von 92 Jahren gestorben. Er galt als Vater der modernen Demokratie seines Landes.",,https://www.facebook.com/tagesschau/photos/a.10151270623184407.483303.193081554406/10154953116119407/?type=3,,Sat Jan 07 17:31:26 CET 2017,149,34,17
193081554406_10154953006709407,"''Breitbart News'': Fake News und nah an Trump","Die rechtspopulistische Internetseite ''Breitbart News'' hat im US-Wahlkampf kräftig Stimmung gemacht und will nun auch in Europa aktiver werden.",,http://www.tagesschau.de/ausland/trump-breitbart-news-103.html,,Sat Jan 07 16:48:50 CET 2017,139,59,205
193081554406_10154952863039407,"Linkspartei: Wagenknecht wirbt um die Wutwähler","Die Vorsitzende der Linksfraktion will bei der Bundestagswahl AfD-Protestwähler für ihre Partei gewinnen.",,http://www.tagesschau.de/inland/wagenknecht-linke-101.html,,Sat Jan 07 15:56:00 CET 2017,363,99,385
193081554406_10154952704814407,"Kopten in Ägypten feiern Weihnachten in Angst","Am 7. Januar feiern die koptischen Christen Weihnachten - ein Fest, das in diesem Jahr in Ägypten von Angst geprägt ist. Denn immer öfter werden sie Opfer von Übergriffen.",,http://www.tagesschau.de/ausland/kopten-weihnachten-101.html,,Sat Jan 07 14:35:11 CET 2017,192,43,67
193081554406_10154952517589407,"Türkei: Regierung entlässt weitere 6000 Polizisten und Beamte","Den Staatsbediensteten wird vorgeworfen, die Sicherheit zu gefährden. Behördlich gesuchten Türken, die sich im Ausland aufhalten, wird mit dem Entzug der Staatsbürgerschaft gedroht.",,http://www.tagesschau.de/ausland/tuerkei-entlassungen-105.html,,Sat Jan 07 12:51:33 CET 2017,317,138,824
193081554406_10154952408409407,"Timeline Photos","Die First Lady der USA nimmt Abschied.",,https://www.facebook.com/tagesschau/photos/a.10151270623184407.483303.193081554406/10154952408409407/?type=3,,Sat Jan 07 11:44:59 CET 2017,18047,544,411
193081554406_10154952298924407,"Timeline Photos","Wetter- und Unwetterwarnungen für ganz Deutschland.",,https://www.facebook.com/tagesschau/photos/a.10151270623184407.483303.193081554406/10154952298924407/?type=3,,Sat Jan 07 10:29:22 CET 2017,403,107,96
193081554406_10154952061539407,"Putin ordnete laut US-Geheimdiensten Wahlbeeinflussung an","Russlands Präsident Putin soll laut der Geheimdienste persönlich die Beeinflussung der US-Wahl befohlen haben, um die Chancen der Demokratin Clinton zu schmälern.",,http://www.tagesschau.de/ausland/us-wahl-russland-105.html,,Sat Jan 07 09:02:28 CET 2017,307,172,785
193081554406_10154950540439407,,"Ohne Schutz durch die Anonymität im Darknet sind Oppositionelle in Lebensgefahr. Doch auch dieser letzte Freiraum wird zunehmend beschnitten. In Syrien lässt Machthaber Assad eine ''elektronische Armee'' die Kommunikation überwachen.",,https://www.facebook.com/tagesschau/videos/10154950540439407/,,Fri Jan 06 21:26:04 CET 2017,93,37,123
193081554406_10154950801459407,"Timeline Photos","Im Alter von zwei Jahren wurde Tilikum gefangen und war wohl der berühmteste Orca der Welt - weil er 2010 während einer Show seine Trainerin tötete. Sie war bereits der dritte Mensch, der Tilikum zum Opfer fiel. Tilikums Schicksal war auch Gegenstand des preisgekrönten Dokumentarfilms ''Blackfish''. Nun ist der Orca in einem US-Freizeitpark gestorben.",,https://www.facebook.com/tagesschau/photos/a.10151270623184407.483303.193081554406/10154950801459407/?type=3,,Fri Jan 06 21:23:51 CET 2017,512,180,454
193081554406_10154950726284407,"Florida: Tote und Verletzte bei Schüssen auf Flughafen","Ein bewaffneter Mann hat auf dem internationalen Flughafen von Fort Lauderdale im US-Bundesstaat Florida mehrere Menschen getötet.",,http://www.tagesschau.de/ausland/fort-lauderdale-103.html,,Fri Jan 06 20:22:01 CET 2017,220,85,123
193081554406_10154950354909407,,"Darf man über den ''Islamischen Staat'' lachen? Die BBC findet: Ja. Ihr Video ''The Real Housewives of ISIS'' hat einen viralen Hit gelandet - und polarisiert.",,https://www.facebook.com/tagesschau/videos/10154950354909407/,,Fri Jan 06 17:58:08 CET 2017,1241,119,226
193081554406_10154950136659407,,"Die Autobranche kommt nicht zur Ruhe. Denn eine neue Studie löst Besorgnisse aus: Danach sind moderne Dieselautos sogar schmutziger als LKW.",,https://www.facebook.com/tagesschau/videos/10154950136659407/,,Fri Jan 06 16:50:17 CET 2017,199,52,156
193081554406_10154949868544407,"FDP: Lindner schwört FDP aufs Wahljahr ein","Die FDP will in diesem Jahr den Wiedereinzug in den Bundestag schaffen. Parteichef Lindner forderte beim Dreikönigstreffen, die Freien Demokraten müssten wieder der ''Fortschrittsbeschleuniger der deutschen Politik'' werden.",,http://www.tagesschau.de/inland/fdp-179.html,,Fri Jan 06 14:46:00 CET 2017,285,8,213
193081554406_10154949822454407,"Die Suche nach MH370 wird beendet","Die letzte Etappe der Suche nach Flug MH370 sei in zwei Wochen zu Ende, sagte Malaysias Verkehrsminister Liow Tiong Lai.",,http://www.tagesschau.de/ausland/malaysia-airlines-suche-103.html,,Fri Jan 06 14:11:50 CET 2017,40,5,16
193081554406_10154949747989407,"Syrien: Russland reduziert Truppen","Der Flugzeugträger ''Admiral Kusnetzow'', der Raketenkreuzer ''Peter der Große'' sowie mehrere Begleitschiffe sollen die Region verlassen. Das teilte das Verteidigungsministerium mit.",,http://www.tagesschau.de/ausland/russland-269.html,,Fri Jan 06 13:30:23 CET 2017,135,8,66
193081554406_10154949592564407,"''Hate Crime'' in den USA","In den USA sorgt derzeit ein Hassverbrechen für Aufsehen. Vier junge Männer und Frauen sollen einen geistig Behinderten entführt und stundenlang gequält haben. Die Tat übertrugen sie live im Netz.",,https://www.facebook.com/tagesschau/videos/10154949592564407/,,Fri Jan 06 12:55:00 CET 2017,108,40,95
193081554406_10154949584134407,"Timeline Photos","Papierfahrscheine könnten bald überflüssig werden, wenn es nach dem Willen des Bundesverkehrsministeriums geht.",,https://www.facebook.com/tagesschau/photos/a.10151270623184407.483303.193081554406/10154949584134407/?type=3,,Fri Jan 06 12:18:36 CET 2017,817,59,310
193081554406_10154949494389407,"Brand in Flüchtlingsunterkunft Hövelhof-Staumühle","In einem Flüchtlingsheim in der Nähe von Paderborn sind bei einem Brand fast 60 Menschen verletzt worden.",,http://www1.wdr.de/nachrichten/westfalen-lippe/feuer-fluechtlingsunterkunft-hoevelhof-staumuehle-100.html,,Fri Jan 06 11:46:00 CET 2017,198,137,193
193081554406_10154949455054407,"Samsung steckt Galaxy-Debakel weg","Die Milliarden-Kosten für das Pannen-Smartphone Galaxy Note 7 haben der Bilanz von Samsung kaum geschadet.",,http://boerse.ard.de/aktien/samsung-steckt-galaxy-debakel-weg100.html,,Fri Jan 06 11:15:00 CET 2017,66,4,15
193081554406_10154949433279407,"Häftlinge aus Guantanamo entlassen","Die USA haben mehrere Häftlinge aus dem Gefangenenlager Guantanamo entlassen.",,https://www.facebook.com/tagesschau/videos/10154949433279407/,,Fri Jan 06 10:44:00 CET 2017,1037,192,175
193081554406_10154949369519407,"Timeline Photos","''Solange die Europäische Union nicht in der Lage ist, ihre Außengrenzen zu schützen, werden wir in Österreich nationale Maßnahmen setzen'', so Österreichs Innenminister Sobotka.",,https://www.facebook.com/tagesschau/photos/a.10151270623184407.483303.193081554406/10154949369519407/?type=3,,Fri Jan 06 10:05:51 CET 2017,842,30,114
193081554406_10154949230199407,"Timeline Photos","Die Wissenschaftler des International Council on Clean Transportation haben maßgeblich zur Aufdeckung des VW-Abgasskandals beigetragen.",,https://www.facebook.com/tagesschau/photos/a.10151270623184407.483303.193081554406/10154949230199407/?type=3,,Fri Jan 06 09:15:02 CET 2017,72,11,52
193081554406_10154949116434407,"Timeline Photos","Bundesentwicklungsminister Müller hat sich für eine rückwirkende Kontrolle von Flüchtlingen ausgesprochen, die in den vergangenen Jahren nach Deutschland gekommen sind.",,https://www.facebook.com/tagesschau/photos/a.10151270623184407.483303.193081554406/10154949116434407/?type=3,,Fri Jan 06 08:25:00 CET 2017,873,58,270
193081554406_10154949052594407,"Timeline Photos","Am Strand von Langeoog sind Massen von Überraschungseiern angespült worden. Wahrscheinlich stammen sie aus Containern, die im Sturm von einem Frachter gerissen wurden.",,https://www.facebook.com/tagesschau/photos/a.10151270623184407.483303.193081554406/10154949052594407/?type=3,,Fri Jan 06 07:45:00 CET 2017,3758,379,475
193081554406_10154949032884407,"Timeline Photos","Vier von fünf Deutschen wollen, dass die Videoüberwachung auf öffentlichen Plätzen ausgeweitet wird. Das hat eine repräsentative Umfrage des ARD-Deutschlandtrends ergeben.",,https://www.facebook.com/tagesschau/photos/a.10151270623184407.483303.193081554406/10154949032884407/?type=3,,Fri Jan 06 07:26:00 CET 2017,1200,135,489
193081554406_10154949020499407,"Kompromissvorschlag zur Flüchtlingsobergrenze wohl chancenlos","Im Streit zwischen CDU und CSU um eine Obergrenze für Flüchtlinge ist weiter keine Lösung in Sicht.",,http://www.tagesschau.de/inland/union-obergrenze-101.html,,Fri Jan 06 06:57:57 CET 2017,85,14,147
193081554406_10154948922329407,"Der Fall Amri und die Behörden","Was die Behörden über den Attentäter von Berlin Anis Amri wussten - und warum sie nichts gegen ihn unternommen haben.",,https://www.facebook.com/tagesschau/videos/10154948922329407/,,Fri Jan 06 06:15:00 CET 2017,91,58,115
193081554406_10154948266054407,"Türkischer Designer Sansal","Der türkische Designer Sansal ist an einem Istanbuler Flughafen festgenommen worden, weil er am Silvesterabend zu Hass angestiftet haben soll. Er hatte zuvor ein Video veröffentlicht, in dem er den Zustand der türkischen Gesellschaft kritisierte.",,https://www.facebook.com/tagesschau/videos/10154948266054407/,,Fri Jan 06 05:30:00 CET 2017,830,1031,637
193081554406_10154948061259407,"Rainald Becker kommentiert den DeutschlandTrend","„Die überwiegende Mehrheit der Bürger lässt sich nicht verunsichern vom Überbietungswettbewerb der politischen Parteien nach dem Terroranschlag von Berlin“, kommentiert Rainald Becker die Ergebnisse des ARD-DeutschlandTrends.",,https://www.facebook.com/tagesschau/videos/10154948061259407/,,Thu Jan 05 22:30:01 CET 2017,488,142,228
193081554406_10154947916589407,"Umweltbundesamt schlägt höhere Steuern für Milch- und Fleischp...","Das Umweltbundesamt will Milch- und Fleischprodukte stärker besteuern, um die Treibhausgasemission zu senken. Der Bundeslandwirtschaftsminister findet den Vorschlag ''unsozial''.",,https://www.facebook.com/tagesschau/videos/10154947916589407/,,Thu Jan 05 22:01:00 CET 2017,971,103,477
193081554406_10154947804469407,"Netzreporter: Gelöschte New York Times-App in China","Der US-Konzern Apple hat die ''New York Times''-App aus seinem chinesischen Angebot entfernt. Im Netz gibt es überwiegend Kritik an der Entscheidung.",,https://www.facebook.com/tagesschau/videos/10154947804469407/,,Thu Jan 05 21:12:00 CET 2017,45,11,24
193081554406_10154947695994407,"Anhöhrung der US-Geheimdienstchefs im Senat","Die US-Geheimdienste bleiben bei ihrem Vorwurf, Russland stecke hinter den Hackerangriffen im US-Wahlkampf. Nur höchste Stellen in Moskau könnten dafür verantwortlich sein, so die Chefs der Dienste bei einer Anhörung im Senat.",,https://www.facebook.com/tagesschau/videos/10154947695994407/,,Thu Jan 05 20:37:33 CET 2017,118,15,130
193081554406_10154947242489407,"Timeline Photos","Wenn am kommenden Sonntag Bundestagswahl wäre...",,https://www.facebook.com/tagesschau/photos/a.10151270623184407.483303.193081554406/10154947242489407/?type=3,,Thu Jan 05 18:36:00 CET 2017,1273,534,986
193081554406_10154947278254407,"Timeline Photos","Die Deutschen sind mehrheitlich gelassen, was die Terrorgefahr hierzulande angeht. Das geht aus dem aktuellen ARD-DeutschlandTrend hervor.",,https://www.facebook.com/tagesschau/photos/a.10151270623184407.483303.193081554406/10154947278254407/?type=3,,Thu Jan 05 18:09:41 CET 2017,760,115,352
193081554406_10154947169039407,"Forscher entdecken neues Organ im Bauchraum","Beim Gekröse handelt es sich um eine Doppelbauchfalte, die als eine Art Halterung dient.",,http://www.tagesschau.de/inland/neues-organ-101.html,,Thu Jan 05 17:33:44 CET 2017,942,160,206
193081554406_10154946957584407,"Deutsche verdienen deutlich mehr","Die Löhne und Gehälter sind laut einer Studie um 1,9 Prozent gestiegen.",,http://www.tagesschau.de/wirtschaft/einkommen-anstieg-101.html,,Thu Jan 05 16:33:58 CET 2017,280,83,522
193081554406_10154946823199407,"Türkei: Explosion in Izmir","In der türkischen Metropole Izmir ist Medienberichten zufolge eine Autobombe in der Nähe eines Gerichtsgebäudes explodiert. Mehrere Menschen wurden dabei verletzt.",,http://www.tagesschau.de/ausland/izmir-explosion-101.html,,Thu Jan 05 15:31:58 CET 2017,314,220,168
193081554406_10154946680339407,"Nach Wahl in Gambia: ''Das ist eine Kriegserklärung''","Nach 22 Jahren war Gambias Diktator abgewählt worden. Jammeh akzeptierte seine Niederlage. Doch jetzt hat er seine Meinung geändert.",,http://www.tagesschau.de/ausland/gambia-diktator-wahl-101.html,,Thu Jan 05 15:09:00 CET 2017,93,37,74
193081554406_10154946682844407,"Gedenken ''Charlie Hebdo''","Fast genau zwei Jahre nach den Anschlägen auf die Redaktion der Satirezeitung ''Charlie Hebdo'' und einen jüdischen Supermarkt haben Frankreichs Innenminister Le Roux und die Pariser Bürgermeisterin Hidalgo der Opfer gedacht.",,https://www.facebook.com/tagesschau/videos/10154946682844407/,,Thu Jan 05 14:24:12 CET 2017,161,11,27
193081554406_10154946596159407,"Chinesischer Fußball: Geld spielt keine Rolle","In China verdienten ausländische Fußballprofis zwischen 500 und 1000 Dollar im Monat. Diese Zeiten sind vorbei. Mittlerweile zahlen die Vereine den Spielern mehrere Millionen.",,http://www.tagesschau.de/wirtschaft/china-fussball-transfers-101.html,,Thu Jan 05 13:34:24 CET 2017,61,6,24
193081554406_10154946433174407,"Sondersitzung zum Fall Amri: Wo hat NRW versagt?","Was wussten die Behörden in NRW über den Berlin-Attentäter Anis Amri? Warum wurde nicht gehandelt? Das will der Innenausschuss des Landtags in einer Sondersitzung klären.",,http://www1.wdr.de/nachrichten/landespolitik/innenausschuss-amri-anschlag-berlin-100.html,,Thu Jan 05 12:04:05 CET 2017,80,13,133
193081554406_10154946343979407,"Tagesschau","Die schwerste Sturmflut seit mehr als zehn Jahren hat Schäden entlang der Ostseeküste hinterlassen.",,https://www.facebook.com/tagesschau/videos/10154946343979407/,,Thu Jan 05 11:20:28 CET 2017,380,211,120
193081554406_10154946227119407,"Apple löscht App in China: Zensur oder Selbstschutz?","Für Apple ist China ein wichtiger Markt. Nach Aufforderung der Behörden hat der Konzern jetzt die App der „New York Times“ aus seinem Angebot gelöscht.",,http://www.tagesschau.de/ausland/newyorktimes-china-101.html,,Thu Jan 05 10:30:24 CET 2017,36,12,49
193081554406_10154945984854407,"Tagesschau","Das intelligente Hundehalsband oder das Smartphone als Schwangerschaftsbegleiter. Viele mehr oder weniger nützliche Technik-Gadgets gibt es auf der CES in Las Vegas.",,https://www.facebook.com/tagesschau/videos/10154945984854407/,,Thu Jan 05 09:57:00 CET 2017,102,15,25
