id,message,created_time,like_count,user_id,user_name,parent_id,parent_message,parent_user_name
1397044187053623_1397118593712849,"Suum cuique. Die Medien leben in einer Parallelwelt, warum nicht auch die anderen. Das Paradoxe, es ist die Politik und die Medien als willige Helfer, die spalten.  Zur Erinnerung: ''Journalisten ohne Werte sind wertlos'' :)",Wed May 24 15:44:12 CEST 2017,,606394122815082,Uwe Wolfgang Reissner,,,
1397044187053623_1397189777039064,"Ihr Posting passt perfekt zu vielen ''Alternativmedien'' die alle voneinander abschreiben. Woher sollten diese auch Informationen bekommen?",Wed May 24 17:05:18 CEST 2017,3,619166741503068,Jürgen Bleekmann,1397044187053623_1397118593712849,"Suum cuique. Die Medien leben in einer Parallelwelt, warum nicht auch die anderen. Das Paradoxe, es ist die Politik und die Medien als willige Helfer, die spalten.  Zur Erinnerung: ''Journalisten ohne Werte sind wertlos'' :)",Uwe Wolfgang Reissner
1397044187053623_1397228290368546,"Die haben halt alle den selben Ghostwriter :)",Wed May 24 17:51:33 CEST 2017,1,109125626263397,Johann Leibniz,1397044187053623_1397118593712849,"Suum cuique. Die Medien leben in einer Parallelwelt, warum nicht auch die anderen. Das Paradoxe, es ist die Politik und die Medien als willige Helfer, die spalten.  Zur Erinnerung: ''Journalisten ohne Werte sind wertlos'' :)",Uwe Wolfgang Reissner
1397044187053623_1397255533699155,"Johann Leibniz , Ludolf Höcke..äh ''Ladig''?! :)",Wed May 24 18:30:47 CEST 2017,0,871025726276031,Julian Simon,1397044187053623_1397118593712849,"Suum cuique. Die Medien leben in einer Parallelwelt, warum nicht auch die anderen. Das Paradoxe, es ist die Politik und die Medien als willige Helfer, die spalten.  Zur Erinnerung: ''Journalisten ohne Werte sind wertlos'' :)",Uwe Wolfgang Reissner
1397044187053623_1397385337019508,"Ich kann den Scheiß bald nicht mehr lesen Immer schön mit den bösen Rechten von allen Missständen ablenken dazu noch eine Runde Linksextremismus schön Reden. Wenn die dummen Bürger damit beschäftigt sind sich die Köpfe wegen rechts/links einzuhauen kriegen die den richtigen Mist nicht mit. Deutsche Presse unterstützt  Guter Journalismus und Demokratie sind hierzulande wohl durchs Klo gespült",Wed May 24 21:42:20 CEST 2017,,1011281468898125,Carla Eschelbach,,,
1397044187053623_1397132553711453,"Info Diese Recherche entstand in Kooperation des Standard mit Wissenschaftlern des Alexander-von-Humboldt-Instituts für Internet und Gesellschaft in Berlin im Rahmen eines von der Volkswagenstiftung geförderten Forschungsprojekts zu ''Wissenschaft und Datenjournalismus''. Sozusagen das Maß aller Dinge 🤔",Wed May 24 16:01:13 CEST 2017,,10205490127829768,Gabriele Von Hanstein,,,
1397044187053623_1397257090365666,"Sie können gerne belegen, dass die Verbindungen nicht existieren. Hindert sie keiner dran. Dürfte allerdings schwierig werden :)",Wed May 24 18:31:52 CEST 2017,1,871025726276031,Julian Simon,1397044187053623_1397132553711453,"Info Diese Recherche entstand in Kooperation des Standard mit Wissenschaftlern des Alexander-von-Humboldt-Instituts für Internet und Gesellschaft in Berlin im Rahmen eines von der Volkswagenstiftung geförderten Forschungsprojekts zu ''Wissenschaft und Datenjournalismus''. Sozusagen das Maß aller Dinge 🤔",Gabriele Von Hanstein
1397044187053623_1397289017029140,"Julian Simon http://www.spiegel.de/wissenschaft/natur/penis-schuld-am-klimawandel-forscher-narren-fachmagazin-a-1148845.html",Wed May 24 19:14:37 CEST 2017,0,10205490127829768,Gabriele Von Hanstein,1397044187053623_1397132553711453,"Info Diese Recherche entstand in Kooperation des Standard mit Wissenschaftlern des Alexander-von-Humboldt-Instituts für Internet und Gesellschaft in Berlin im Rahmen eines von der Volkswagenstiftung geförderten Forschungsprojekts zu ''Wissenschaft und Datenjournalismus''. Sozusagen das Maß aller Dinge 🤔",Gabriele Von Hanstein
1397044187053623_1397424340348941,"Es geht nicht um nicht existierende Kausalitäten sondern um sehr reale Vernetzungen.",Wed May 24 22:43:12 CEST 2017,0,871025726276031,Julian Simon,1397044187053623_1397132553711453,"Info Diese Recherche entstand in Kooperation des Standard mit Wissenschaftlern des Alexander-von-Humboldt-Instituts für Internet und Gesellschaft in Berlin im Rahmen eines von der Volkswagenstiftung geförderten Forschungsprojekts zu ''Wissenschaft und Datenjournalismus''. Sozusagen das Maß aller Dinge 🤔",Gabriele Von Hanstein
1397044187053623_1397469023677806,"Naja, ein Blick in Ihr Profil spricht Bände. Sie scheinen ein Paradebeispiel dafür zu sein, dass die Studie die die Vernetzung der rechten Szene aufgedeckt hat, der Wahrheit entspricht.",Thu May 25 00:05:34 CEST 2017,0,871025726276031,Julian Simon,1397044187053623_1397132553711453,"Info Diese Recherche entstand in Kooperation des Standard mit Wissenschaftlern des Alexander-von-Humboldt-Instituts für Internet und Gesellschaft in Berlin im Rahmen eines von der Volkswagenstiftung geförderten Forschungsprojekts zu ''Wissenschaft und Datenjournalismus''. Sozusagen das Maß aller Dinge 🤔",Gabriele Von Hanstein
1397044187053623_1397206160370759,"Danke für die Infos. Muss meine Freundesliste erweitern. Lang lebe die Demokratie und hoffentlich bald die direkte auch in Deutschland.",Wed May 24 17:24:43 CEST 2017,,10152680726575485,Thomas Theo,,,
1397044187053623_1397231453701563,"Direkte Demokratie hat auch ihre Schwächen!  Z.B. würde es hier dann de facto eine ''Greis-Herrschaft'' existieren, da es demographie-bedingt mehr alte, als junge Menschen gibt...",Wed May 24 17:55:30 CEST 2017,1,109125626263397,Johann Leibniz,1397044187053623_1397206160370759,"Danke für die Infos. Muss meine Freundesliste erweitern. Lang lebe die Demokratie und hoffentlich bald die direkte auch in Deutschland.",Thomas Theo
1397044187053623_1397334533691255,"Gott sei Dank wird es direkte Demokratie nicht geben. Bin ja gespannt wie glücklich die Engländer in drei bis vier Jahren sein werden.",Wed May 24 20:18:50 CEST 2017,2,157268908038350,Gotthart Schniebel,1397044187053623_1397206160370759,"Danke für die Infos. Muss meine Freundesliste erweitern. Lang lebe die Demokratie und hoffentlich bald die direkte auch in Deutschland.",Thomas Theo
1397044187053623_1397379500353425,"So wie die ''Friedliebenden Religiösen'' anderen, vernetzen auch sich diese ''Wortführer der Besorgten''.  Und alles Extreme kommt daher, weil das Establishment in Deutschland /Europa, gerne die Besorgten still legen möchten.  So funktioniert das aber nicht, wie wir es sehen... Es entsteht ein Zustand, den ein normaler Bürger, der in Harmonie leben möchte, nicht will.",Wed May 24 21:29:49 CEST 2017,,10206733181436551,Hamide Midilli,,,
1397044187053623_1397914670299908,"Ist es tatsächlich eine politische Idee, die da vernetzt wird oder nur eine unglaubliche politische Dummheit ohne jeden Sinn, den die oben genannten Protagonisten da als Gemeinsamkeit verkaufen. Frech und unverschämt sind sie in jedem Fall.",Thu May 25 13:14:31 CEST 2017,,1404557386502987,Ulrich Kortmann,,,
1397044187053623_1397763523648356,"Am Tag nach dem feigen islamischen Anschlag, die Parteien zu verteufeln, die das zukünftig verhindern wollen, ist wie wie einen Tag nach der Befreiung von Auschwitz, die Russen zu beschimpfen. Perverse Ablenkung der Systempresse...",Thu May 25 08:52:00 CEST 2017,,230409263824391,Lothar Hanisch,,,
1397044187053623_1397135863711122,"Was ist daran besonders? Dürfen die das nicht?  Vernetzt sich das Establishment nicht? Es wird immer vergessen, wer am Aufstieg dieser Kräfte Schuld ist. Wenn es den Eliten nicht in in den Kram passt, wird mit zweierlei Maß gemessen. Da wird mal fix der Kosovo anerkannt, die Krim nicht, obwohl dort nicht geschossen wird- auf der Krim. Da werden im Namen der Demokratie Massenvernichtungswaffen erfunden, um einen Vorwand zu haben, einen Krieg gegen ein unbotmäßiges Regime zu führen. Da wird auch nicht ein UNO Mandat abgewartet. Machen das politische Gegner, ist das Geschrei groß. Die Etablierten haben derart viel Leichen im Keller... Um davon abzulenken, werden die sogenannten Populisten beschuldigt. Die sind nicht minder populistisch als die Etablierten- nur halt von ihrem Standpunkt aus. Einer Studie der Harvard-Uni zufolge, berichtet niemand auf der Welt so negativ über Trump, wie die ARD- gelesen im Bussiness Insider. Als aufmerksamer Beobachter kann man nur konstatieren, dass das im Wesentlichen auf die Mehrzahl der bekanntesten Medien in unserem Land zutrifft. Verschulden der eigenen Eliten sind nur eine Randnotiz. Konsequenzen gibt es keine wesentlichen. Der IS wird natürlich zu Recht gebranntmarkt. Gleichzeitig machen wir mit dem Hauptunterstützer dieser Terroristen milliardenschwere Waffengeschäfte. Das Versagen im Fall Amri zum Beispiel ist fahrlässige Tötung in 12 Fällen. Anstatt zur Verantwortung gezogen zu werden, gibt es Millionenabfindungen oder -renten. Die Milliarden, die am BER verschwinden- das ist Veruntreuung im übelsten Ausmaß. Dieselgate, Bildungsdesaster, Eurokrise, Europakrise, Schuldenkrise- alles ungelöst. Aber wenn sich eine Putzfrau eine Frikadelle von einem alten Bufett nimmt, fliegt sie. Diese Leit-Unkultur in unserem Lande ist traurige Realität. Was will man erwarten, wenn intensivschwätzende Lehrer, Gynäkologen, Sozialpädagogen etc. das Zepter schwingen bei uns. Das ganze Verwaltung des Landes ist zu einem BER verkommen.",Wed May 24 16:05:12 CEST 2017,,441580195992988,Karin Müller,,,
1397044187053623_1397307467027295,"Finde ich gut. ALLE genannten ''rechten'' Parteien werden gemobbt und in Ihren Ländern und von den amtierenden Politikern weder ernst genommen, noch die Chance auf Mitarbeit. Also die perfekte Lösung: alle gedissten und ausgestoßenen finden sich gemeinsam - so eine Art ''Interessengemeinschaft''. Ist doch toll, wenn das so problemlos funktioniert. Weiter machen.",Wed May 24 19:36:55 CEST 2017,,680734135374796,Silvia Schneider,,,
1397044187053623_1397336160357759,"Mimimi, die armen Rechten, Rassisten und Nazis",Wed May 24 20:21:27 CEST 2017,2,157268908038350,Gotthart Schniebel,1397044187053623_1397307467027295,"Finde ich gut. ALLE genannten ''rechten'' Parteien werden gemobbt und in Ihren Ländern und von den amtierenden Politikern weder ernst genommen, noch die Chance auf Mitarbeit. Also die perfekte Lösung: alle gedissten und ausgestoßenen finden sich gemeinsam - so eine Art ''Interessengemeinschaft''. Ist doch toll, wenn das so problemlos funktioniert. Weiter machen.",Silvia Schneider
1397044187053623_1397337350357640,"So arm sind wir nicht :-)",Wed May 24 20:23:46 CEST 2017,0,680734135374796,Silvia Schneider,1397044187053623_1397307467027295,"Finde ich gut. ALLE genannten ''rechten'' Parteien werden gemobbt und in Ihren Ländern und von den amtierenden Politikern weder ernst genommen, noch die Chance auf Mitarbeit. Also die perfekte Lösung: alle gedissten und ausgestoßenen finden sich gemeinsam - so eine Art ''Interessengemeinschaft''. Ist doch toll, wenn das so problemlos funktioniert. Weiter machen.",Silvia Schneider
1397044187053623_1397385027019539,"Silvia Schneider, geistig schon",Wed May 24 21:41:31 CEST 2017,1,157268908038350,Gotthart Schniebel,1397044187053623_1397307467027295,"Finde ich gut. ALLE genannten ''rechten'' Parteien werden gemobbt und in Ihren Ländern und von den amtierenden Politikern weder ernst genommen, noch die Chance auf Mitarbeit. Also die perfekte Lösung: alle gedissten und ausgestoßenen finden sich gemeinsam - so eine Art ''Interessengemeinschaft''. Ist doch toll, wenn das so problemlos funktioniert. Weiter machen.",Silvia Schneider
1397044187053623_1397407813683927,"Gotthard argumentativ sind Sie damit natürlich geistig ganz oben. Mal ehrlich, sind Ihnen solche minderbemittelten Kommentare nicht selbst zu dumm? Ich finde sowas peinlich und solche Menschen sind mir nicht wert, mich damit auseinander zu setzen. Har sich ausgemimimimit ab auf die Ignoreliste.",Wed May 24 22:21:43 CEST 2017,0,680734135374796,Silvia Schneider,1397044187053623_1397307467027295,"Finde ich gut. ALLE genannten ''rechten'' Parteien werden gemobbt und in Ihren Ländern und von den amtierenden Politikern weder ernst genommen, noch die Chance auf Mitarbeit. Also die perfekte Lösung: alle gedissten und ausgestoßenen finden sich gemeinsam - so eine Art ''Interessengemeinschaft''. Ist doch toll, wenn das so problemlos funktioniert. Weiter machen.",Silvia Schneider
1397044187053623_1397171497040892,"Hö hö die Verschwörungsschwurbler mit ihrer panischen Angst vor Geheimbünden, zionistischen Netzwerken und Parallelgesellschaften bilden jetzt ein eigenes Äquivalent. :D :D :D",Wed May 24 16:48:13 CEST 2017,,160394294305518,Philipp Wilm,,,
1397044187053623_1397232243701484,"bilden jetzt? Das existiert schon seit Jahren! Die Nazis wollen einen halt für dumm verkaufen...",Wed May 24 17:56:44 CEST 2017,0,109125626263397,Johann Leibniz,1397044187053623_1397171497040892,"Hö hö die Verschwörungsschwurbler mit ihrer panischen Angst vor Geheimbünden, zionistischen Netzwerken und Parallelgesellschaften bilden jetzt ein eigenes Äquivalent. :D :D :D",Philipp Wilm
1397044187053623_1397430953681613,"Welche Nazis?😂😂😂 Die über 90 jährigen?",Wed May 24 22:52:05 CEST 2017,0,786861434672519,Liane Latzel,1397044187053623_1397171497040892,"Hö hö die Verschwörungsschwurbler mit ihrer panischen Angst vor Geheimbünden, zionistischen Netzwerken und Parallelgesellschaften bilden jetzt ein eigenes Äquivalent. :D :D :D",Philipp Wilm
1397044187053623_1398401280251247,"Schon witzig wie Nationalisten entdeckten das es auch andere Nationalisten in anderen Nationen um sie herum gibt. Es ist beinahe so als schauen sie zum ersten Mal über ihren Tellerrand hinweg um zu entdecken das es auch noch anders wo auf der Welt Menschen gibt.",Fri May 26 00:40:26 CEST 2017,,209310389581557,Janimus-Hieronimus Zgdai,,,
1397044187053623_1397097933714915,"Während eure Kinder von islamistischen Bomben zerfetzt werden sorgt ihr euch um Rechts...das nennt man Unterwerfung! Es folgen  Beschimpfungen und Pöbeleien die durchaus ins Strafrecht fallen würden...",Wed May 24 15:12:39 CEST 2017,,760522357341940,Lennie Ickx,,,
1397044187053623_1397104043714304,"Hä?",Wed May 24 15:23:17 CEST 2017,12,811245275553585,Christian Wulff,1397044187053623_1397097933714915,"Während eure Kinder von islamistischen Bomben zerfetzt werden sorgt ihr euch um Rechts...das nennt man Unterwerfung! Es folgen  Beschimpfungen und Pöbeleien die durchaus ins Strafrecht fallen würden...",Lennie Ickx
1397044187053623_1397104453714263,"Ihr Symptom heißt Hysterie.",Wed May 24 15:23:37 CEST 2017,23,759846304033788,Marc Röthig,1397044187053623_1397097933714915,"Während eure Kinder von islamistischen Bomben zerfetzt werden sorgt ihr euch um Rechts...das nennt man Unterwerfung! Es folgen  Beschimpfungen und Pöbeleien die durchaus ins Strafrecht fallen würden...",Lennie Ickx
1397044187053623_1397107287047313,"Ja, mit Unterwerfung kennen sich unsere dumm-braunen Stammtisch-Proleten besonders gut aus - andere zu unterwerfen haben Sie ja im letzten Jahrhundert schon ein paar Mal versucht...",Wed May 24 15:27:13 CEST 2017,14,10204921218257995,Robert Schossig,1397044187053623_1397097933714915,"Während eure Kinder von islamistischen Bomben zerfetzt werden sorgt ihr euch um Rechts...das nennt man Unterwerfung! Es folgen  Beschimpfungen und Pöbeleien die durchaus ins Strafrecht fallen würden...",Lennie Ickx
1397044187053623_1397112257046816,"müssen sie etwa nicht immer durch Berge von Zerfetzten Kindern nach Hause laufen ... ojeoje",Wed May 24 15:33:55 CEST 2017,3,10204944061184162,Lorenzo Rollinina Benzo,1397044187053623_1397097933714915,"Während eure Kinder von islamistischen Bomben zerfetzt werden sorgt ihr euch um Rechts...das nennt man Unterwerfung! Es folgen  Beschimpfungen und Pöbeleien die durchaus ins Strafrecht fallen würden...",Lennie Ickx
1397044187053623_1397114143713294,"Nein, das nennt sich realistische Risikoanalyse.",Wed May 24 15:37:11 CEST 2017,2,10205348060530581,Galina Bernstein,1397044187053623_1397097933714915,"Während eure Kinder von islamistischen Bomben zerfetzt werden sorgt ihr euch um Rechts...das nennt man Unterwerfung! Es folgen  Beschimpfungen und Pöbeleien die durchaus ins Strafrecht fallen würden...",Lennie Ickx
1397044187053623_1397114273713281,"Lorenzo Rollinina Benzo Wieso? Lebt Herr Ickx im arabischen Raum?",Wed May 24 15:37:29 CEST 2017,0,778239835588639,Jörg Krauß,1397044187053623_1397097933714915,"Während eure Kinder von islamistischen Bomben zerfetzt werden sorgt ihr euch um Rechts...das nennt man Unterwerfung! Es folgen  Beschimpfungen und Pöbeleien die durchaus ins Strafrecht fallen würden...",Lennie Ickx
1397044187053623_1397115863713122,"Oh man, was für ein verwirrter Resthirnverwertungskörper... Rechtes Gesindel kann man doch nicht denunzieren, dass macht ihr doch schon selbst!  Sind Sie eigentlich nur mit einem Schwein zusammen um den Islamisten eins auszuwischen? Der Eindruck entsteht jedenfalls, wenn man sich Ihr Profil so anschaut.",Wed May 24 15:40:00 CEST 2017,4,245903175823407,Alex Garst,1397044187053623_1397097933714915,"Während eure Kinder von islamistischen Bomben zerfetzt werden sorgt ihr euch um Rechts...das nennt man Unterwerfung! Es folgen  Beschimpfungen und Pöbeleien die durchaus ins Strafrecht fallen würden...",Lennie Ickx
1397044187053623_1397118620379513,"Sie sollten nicht im Worten um sich werfen, deren Bedeutung Sie nicht kennen Lennie Ickx. Ich rate Ihnen, dem Begriff Denunziant im Lexikon nachzuschlagen. Dann müssen Sie sich als aufrechter Panikmacher auch nicht noch mehr Peinlichkeiten aussetzen.",Wed May 24 15:44:14 CEST 2017,5,10204921218257995,Robert Schossig,1397044187053623_1397097933714915,"Während eure Kinder von islamistischen Bomben zerfetzt werden sorgt ihr euch um Rechts...das nennt man Unterwerfung! Es folgen  Beschimpfungen und Pöbeleien die durchaus ins Strafrecht fallen würden...",Lennie Ickx
1397044187053623_1397121890379186,"''Sie sollten nicht im Worten um sich werfen''. aber wenn ich ausserhalb vom Worten um mich werfe, ist das ok, oder?",Wed May 24 15:49:42 CEST 2017,0,745238682212522,Christian Moses Holtz,1397044187053623_1397097933714915,"Während eure Kinder von islamistischen Bomben zerfetzt werden sorgt ihr euch um Rechts...das nennt man Unterwerfung! Es folgen  Beschimpfungen und Pöbeleien die durchaus ins Strafrecht fallen würden...",Lennie Ickx
1397044187053623_1397126037045438,"Was ist ''vom Worten'' Christian Moses Holtz? Mir scheint, Sie haben arge Probleme beim Lesen und Verstehen!",Wed May 24 15:54:47 CEST 2017,2,10204921218257995,Robert Schossig,1397044187053623_1397097933714915,"Während eure Kinder von islamistischen Bomben zerfetzt werden sorgt ihr euch um Rechts...das nennt man Unterwerfung! Es folgen  Beschimpfungen und Pöbeleien die durchaus ins Strafrecht fallen würden...",Lennie Ickx
1397044187053623_1397143623710346,"Der letzte, der vor montag abend gezielt auf kinder losging, war ein patriot, der sich auf den christlichen Glauben bezog. Aber wie ich bei Twitter lernen durfte: war das okay, denn diese über 70 Menschen damals wollten ja Europa mit Muslimen und Migranten fluten.",Wed May 24 16:14:14 CEST 2017,1,824100574298421,Timon Selzer,1397044187053623_1397097933714915,"Während eure Kinder von islamistischen Bomben zerfetzt werden sorgt ihr euch um Rechts...das nennt man Unterwerfung! Es folgen  Beschimpfungen und Pöbeleien die durchaus ins Strafrecht fallen würden...",Lennie Ickx
1397044187053623_1397146847043357,"#wirklichallesvollerbombenhier #woisdeshirn",Wed May 24 16:18:51 CEST 2017,1,10204944061184162,Lorenzo Rollinina Benzo,1397044187053623_1397097933714915,"Während eure Kinder von islamistischen Bomben zerfetzt werden sorgt ihr euch um Rechts...das nennt man Unterwerfung! Es folgen  Beschimpfungen und Pöbeleien die durchaus ins Strafrecht fallen würden...",Lennie Ickx
1397044187053623_1397227173701991,"Die Rechten fluten Europa mit ihren Hassparolen. Kein Unterschied zu den Islamisten. Gleiche Denke. Gleicher Überlegenheitsdünkel. Gleiche Menschenverachtung.  Und: Die gleiche klammheimliche Freude über möglichst viele Tote.",Wed May 24 17:49:49 CEST 2017,5,725499197500751,Peter Halter,1397044187053623_1397097933714915,"Während eure Kinder von islamistischen Bomben zerfetzt werden sorgt ihr euch um Rechts...das nennt man Unterwerfung! Es folgen  Beschimpfungen und Pöbeleien die durchaus ins Strafrecht fallen würden...",Lennie Ickx
1397044187053623_1397240803700628,"Islamisten und Rechtsextreme ist ja auch ungefähr das Gleiche nur mit unterschiedlichen Führern und Haarfarben.",Wed May 24 18:10:39 CEST 2017,0,1458847794441955,Atilla Debbag,1397044187053623_1397097933714915,"Während eure Kinder von islamistischen Bomben zerfetzt werden sorgt ihr euch um Rechts...das nennt man Unterwerfung! Es folgen  Beschimpfungen und Pöbeleien die durchaus ins Strafrecht fallen würden...",Lennie Ickx
1397044187053623_1397241627033879,"Atilla Debbag Du hast recht..... die ''Rechten'' müssten doch eigentlich vom Islam begeistert sein, Hitler sprach vom Islam als eine gute Religion für den Soldaten...Auch Himmler war dieser Religion nicht abgeneigt, so schuf er doch die SS- Division ''Handschar'' worin nur Muslime Dienst taten und den Völkermord der Nazis unterstützten.... Es gab mehrere Einheiten aus Moslems:  13. Waffen-Gebirgs-Division der SS Handschar (kroat.Nr.1) 23. Waffen-Gebirgs-Division der SS Kama (kroat.Nr.2) 21. Waffen-Gebirgs-Division der SS Skanderbeg (alban.Nr.1) Kaukasischer Waffen-Verband der SS Osttürkischer Waffen-Verband der SS Waffen-Gebirgs-Regiment der SS (tatar.Nr.1)",Wed May 24 18:12:25 CEST 2017,0,760522357341940,Lennie Ickx,1397044187053623_1397097933714915,"Während eure Kinder von islamistischen Bomben zerfetzt werden sorgt ihr euch um Rechts...das nennt man Unterwerfung! Es folgen  Beschimpfungen und Pöbeleien die durchaus ins Strafrecht fallen würden...",Lennie Ickx
1397044187053623_1397431383681570,"👍👍👍 Danke für diesen Kommentar. Genau so ist es.",Wed May 24 22:52:55 CEST 2017,0,786861434672519,Liane Latzel,1397044187053623_1397097933714915,"Während eure Kinder von islamistischen Bomben zerfetzt werden sorgt ihr euch um Rechts...das nennt man Unterwerfung! Es folgen  Beschimpfungen und Pöbeleien die durchaus ins Strafrecht fallen würden...",Lennie Ickx
1397044187053623_1397336847024357,"Sorry,aber euer ''Rechtsextrem'' fliegt euch bald um die Ohren.Ihr jagt Phantome,und verdrängt dabei das wahre Problem.",Wed May 24 20:22:42 CEST 2017,,724293557664433,Andi Börner,,,
1397044187053623_1397109153713793,"Linke tun das . Aquarianer tun das. Motorradfahrer tun das . Journalisten tun das. Politiker tun das. Köche tun das. ... ... ...",Wed May 24 15:29:42 CEST 2017,,115976005530083,Tomas Gestalt,,,
1397044187053623_1397162857041756,"Und wer andere mit einem Sprengstoffgürtel zu einer Veranstaltung schickt, auch.",Wed May 24 16:34:48 CEST 2017,0,111585396084355,Torsten Meyerdierks,1397044187053623_1397109153713793,"Linke tun das . Aquarianer tun das. Motorradfahrer tun das . Journalisten tun das. Politiker tun das. Köche tun das. ... ... ...",Tomas Gestalt
1397044187053623_1397115827046459,"Wählt AfD - mit den zur Zeit regierenden Altparteien gehen wir unter.",Wed May 24 15:39:57 CEST 2017,,106939759894483,Eveline Braun,,,
1397044187053623_1397116303713078,"da ist der Nachname Programm....",Wed May 24 15:40:38 CEST 2017,11,10203815215007311,Tom Kesting,1397044187053623_1397115827046459,"Wählt AfD - mit den zur Zeit regierenden Altparteien gehen wir unter.",Eveline Braun
1397044187053623_1397116863713022,"Einen Untergang hat bisher nur die Wahl einer rechten Partei gebracht....:)",Wed May 24 15:41:32 CEST 2017,5,1584921821731554,Dany Strunk,1397044187053623_1397115827046459,"Wählt AfD - mit den zur Zeit regierenden Altparteien gehen wir unter.",Eveline Braun
1397044187053623_1397116970379678,"Tom Kesting Was Intelligenteres ist Ihnen nicht eingefallen. Abgedroschener Kommentar. Laßt Euch mal was Neues einfallen.",Wed May 24 15:41:43 CEST 2017,0,106939759894483,Eveline Braun,1397044187053623_1397115827046459,"Wählt AfD - mit den zur Zeit regierenden Altparteien gehen wir unter.",Eveline Braun
1397044187053623_1397117573712951,"Dany Strunk Welchen Zeitraum meinen Sie den?",Wed May 24 15:42:41 CEST 2017,0,106939759894483,Eveline Braun,1397044187053623_1397115827046459,"Wählt AfD - mit den zur Zeit regierenden Altparteien gehen wir unter.",Eveline Braun
1397044187053623_1397121303712578,"Naja nehmen wir den Zeitraum der Demokratie in Deutschland ...",Wed May 24 15:48:28 CEST 2017,2,10204944061184162,Lorenzo Rollinina Benzo,1397044187053623_1397115827046459,"Wählt AfD - mit den zur Zeit regierenden Altparteien gehen wir unter.",Eveline Braun
1397044187053623_1397122583712450,"Lorenzo Rollinina - Ich glaube da liegen Sie verkehrt - nennen Sie ein Datum.",Wed May 24 15:50:43 CEST 2017,0,106939759894483,Eveline Braun,1397044187053623_1397115827046459,"Wählt AfD - mit den zur Zeit regierenden Altparteien gehen wir unter.",Eveline Braun
1397044187053623_1397136600377715,"Entschuldigung Frau Braun aber stellen Sie sich dumm? Jedem Leser ist ja wohl klar, dass die demokratisch gewählte NSDAP damit gemeint. Sie wollen ein Datum? Steht im Geschichtsbuch.",Wed May 24 16:06:04 CEST 2017,2,632551650182291,Dominik Nauke,1397044187053623_1397115827046459,"Wählt AfD - mit den zur Zeit regierenden Altparteien gehen wir unter.",Eveline Braun
1397044187053623_1397138603710848,"Eveline Braun 1914 zum Ausbruch ds 1. Weltkrieges, wude das kaisereich von einme national imperialistisch ausgerichteten Kaiser reggiert, zusätzlich saßen rund 200 Konservativ und Rechtsorientierte Politiker im Reichstag, die Folgen des 1. Weltkriegs kann man durchaus als Untergang bezeichnen, das was ab 1933 unter den Nazis passiert ist is ja auch bekannt oder?",Wed May 24 16:08:43 CEST 2017,1,10204944061184162,Lorenzo Rollinina Benzo,1397044187053623_1397115827046459,"Wählt AfD - mit den zur Zeit regierenden Altparteien gehen wir unter.",Eveline Braun
1397044187053623_1397146777043364,"Dominik Nauke - die AfD ist eine Partei die das eigene Volk und das eigene Land liebt und nicht die sauerverdienten Milliarden der Arbeitnehmer in Länder verschiebt, in denen sechsjährige Lieblingsfrauen Standard sind. Außerdem was hat die AfD mit der NSDAP zu tun. Die AfD ist eine demokratische Partei in einem anscheinend sich von der Demokratie entfernenden Land.",Wed May 24 16:18:45 CEST 2017,0,106939759894483,Eveline Braun,1397044187053623_1397115827046459,"Wählt AfD - mit den zur Zeit regierenden Altparteien gehen wir unter.",Eveline Braun
1397044187053623_1397147323709976,"Lorenzo - lernen Sie erstmal Deutsch zu schreiben. Das ist ja entsetzlich was in Ihrem Kommentar so alles an Fehlern sind, dann reden wir weiter.",Wed May 24 16:19:37 CEST 2017,0,106939759894483,Eveline Braun,1397044187053623_1397115827046459,"Wählt AfD - mit den zur Zeit regierenden Altparteien gehen wir unter.",Eveline Braun
1397044187053623_1397157390375636,"Eveline Braun wenn es so wäre, dass sich die brd  aus afd feindlichen gründen von der demokratie entfernt, dann würde man die afd verbieten, aber davon verstehen sie nichts. die afd ist eine menschenverachtende partei, die das establishmend fördert und die eigenen wähler belügt, verstehen sie aber auch nicht. die nsdap war auch eine demokratische partei, der vergleich hinkt, aber he von geschichte verstehen sie auch nichts. das deutsche volk, wo hört denn das auf und wo fängt es an? deutschland ist nochinmal was? außer ein fantasiekonstruckt aus zeiten in denen es könige und fürsten gab ... verstehen sie aber auch nicht.",Wed May 24 16:28:20 CEST 2017,0,10204944061184162,Lorenzo Rollinina Benzo,1397044187053623_1397115827046459,"Wählt AfD - mit den zur Zeit regierenden Altparteien gehen wir unter.",Eveline Braun
